buildingId,lotId,price,latLong,minBeds,minBaths,minArea,imgSrc,hasImage,isFeaturedListing,unitCount,isBuilding,address,variableData,badgeInfo,statusType,statusText,listingType,isFavorite,detailUrl,has3DModel,hasAdditionalAttributions,canSaveBuilding,zpid,priceLabel,beds,baths,area,isUserClaimingOwner,isUserConfirmedClaim,visited,hdpData,pgapt,sgapt,hasVideo,isHomeRec,availabilityDate,streetViewMetadataURL,streetViewURL,communityName,isPropertyResultCDP,style,isCdpResult,plid
,,"$1,950,000","{'latitude': 33.670597, 'longitude': -117.93078}",,,,https://photos.zillowstatic.com/fp/02dff5ae498806cff008f72b52be0ec3-p_e.jpg,True,False,,,--,,,FOR_SALE,House for sale,,False,/homedetails/1788-Oriole-Dr-Costa-Mesa-CA-92626/25248929_zpid/,False,False,,25248929,$1.95M,5.0,4.0,3655.0,False,False,False,"{'homeInfo': {'zpid': 25248929, 'zipcode': '92626', 'city': 'Costa Mesa', 'state': 'CA', 'latitude': 33.670597, 'longitude': -117.93078, 'price': 1950000.0, 'bathrooms': 4.0, 'bedrooms': 5.0, 'livingArea': 3655.0, 'homeType': 'SINGLE_FAMILY', 'homeStatus': 'FOR_SALE', 'daysOnZillow': -1, 'isFeatured': False, 'shouldHighlight': False, 'zestimate': 2021100, 'rentZestimate': 7917, 'listing_sub_type': {'is_FSBA': True}, 'isUnmappable': False, 'isPreforeclosureAuction': False, 'homeStatusForHDP': 'FOR_SALE', 'priceForHDP': 1950000.0, 'isNonOwnerOccupied': True, 'isPremierBuilder': False, 'isZillowOwned': False, 'currency': 'USD', 'country': 'USA', 'taxAssessedValue': 1126119.0, 'lotAreaValue': 6700.0, 'lotAreaUnit': 'sqft'}}",ForSale,For Sale by Agent,False,False,,,,,,,,
,,"$950,000","{'latitude': 33.872593, 'longitude': -117.76321}",,,,https://photos.zillowstatic.com/fp/47e57c193f690ac22ddacb67a6e128c0-p_e.jpg,True,False,,,--,"{'type': 'OPEN_HOUSE', 'text': 'Open: Sat. 1-4pm'}",,FOR_SALE,House for sale,,False,/homedetails/1201-N-Mosswood-Dr-Anaheim-CA-92807/25398442_zpid/,False,False,,25398442,$950K,4.0,2.0,1435.0,False,False,False,"{'homeInfo': {'zpid': 25398442, 'zipcode': '92807', 'city': 'Anaheim', 'state': 'CA', 'latitude': 33.872593, 'longitude': -117.76321, 'price': 950000.0, 'bathrooms': 2.0, 'bedrooms': 4.0, 'livingArea': 1435.0, 'homeType': 'SINGLE_FAMILY', 'homeStatus': 'FOR_SALE', 'daysOnZillow': -1, 'isFeatured': False, 'shouldHighlight': False, 'zestimate': 923600, 'rentZestimate': 3300, 'listing_sub_type': {'is_openHouse': True, 'is_FSBA': True}, 'openHouse': 'Sat. 1-4pm', 'isUnmappable': False, 'isPreforeclosureAuction': False, 'homeStatusForHDP': 'FOR_SALE', 'priceForHDP': 950000.0, 'open_house_info': {'open_house_showing': [{'open_house_start': 1654372800000, 'open_house_end': 1654383600000}, {'open_house_start': 1654459200000, 'open_house_end': 1654470000000}]}, 'isNonOwnerOccupied': True, 'isPremierBuilder': False, 'isZillowOwned': False, 'currency': 'USD', 'country': 'USA', 'taxAssessedValue': 265236.0, 'lotAreaValue': 6160.0, 'lotAreaUnit': 'sqft'}}",ForSale,For Sale by Agent,False,False,,,,,,,,
,,"$2,499,000","{'latitude': 33.520782, 'longitude': -117.72639}",,,,https://photos.zillowstatic.com/fp/6e3f30e09b37f8adc9b3a3176e4cc431-p_e.jpg,True,False,,,--,,,FOR_SALE,House for sale,,False,/homedetails/30452-La-Vue-Laguna-Niguel-CA-92677/25574136_zpid/,False,False,,25574136,$2.50M,4.0,3.0,3184.0,False,False,False,"{'homeInfo': {'zpid': 25574136, 'zipcode': '92677', 'city': 'Laguna Niguel', 'state': 'CA', 'latitude': 33.520782, 'longitude': -117.72639, 'price': 2499000.0, 'bathrooms': 3.0, 'bedrooms': 4.0, 'livingArea': 3184.0, 'homeType': 'SINGLE_FAMILY', 'homeStatus': 'FOR_SALE', 'daysOnZillow': -1, 'isFeatured': False, 'shouldHighlight': False, 'zestimate': 2722100, 'rentZestimate': 6234, 'listing_sub_type': {'is_FSBA': True}, 'isUnmappable': False, 'isPreforeclosureAuction': False, 'homeStatusForHDP': 'FOR_SALE', 'priceForHDP': 2499000.0, 'isNonOwnerOccupied': True, 'isPremierBuilder': False, 'isZillowOwned': False, 'currency': 'USD', 'country': 'USA', 'taxAssessedValue': 1214381.0, 'lotAreaValue': 5750.0, 'lotAreaUnit': 'sqft'}}",ForSale,For Sale by Agent,False,False,,,,,,,,
,,"$500,000","{'latitude': 33.740005, 'longitude': -117.87955}",,,,https://photos.zillowstatic.com/fp/91cb3704888f40c6f35477fce5911c1b-p_e.jpg,True,False,,,--,,,FOR_SALE,Townhouse for sale,,False,/homedetails/1017-W-Bishop-St-APT-J-Santa-Ana-CA-92703/2125398795_zpid/,False,False,,2125398795,$500K,3.0,3.0,1248.0,False,False,False,"{'homeInfo': {'zpid': 2125398795, 'zipcode': '92703', 'city': 'Santa Ana', 'state': 'CA', 'latitude': 33.740005, 'longitude': -117.87955, 'price': 500000.0, 'bathrooms': 3.0, 'bedrooms': 3.0, 'livingArea': 1248.0, 'homeType': 'TOWNHOUSE', 'homeStatus': 'FOR_SALE', 'daysOnZillow': -1, 'isFeatured': False, 'shouldHighlight': False, 'rentZestimate': 2984, 'listing_sub_type': {'is_FSBA': True}, 'isUnmappable': False, 'isPreforeclosureAuction': False, 'homeStatusForHDP': 'FOR_SALE', 'priceForHDP': 500000.0, 'isNonOwnerOccupied': True, 'isPremierBuilder': False, 'isZillowOwned': False, 'currency': 'USD', 'country': 'USA', 'unit': 'Apt J'}}",ForSale,For Sale by Agent,False,False,,,,,,,,
,,"$687,500","{'latitude': 33.61673, 'longitude': -117.6131}",,,,https://photos.zillowstatic.com/fp/fcb5ca4259c339073165538e3db46e8e-p_e.jpg,True,False,,,--,,,FOR_SALE,Condo for sale,,False,/homedetails/46-Rabano-Rancho-Santa-Margarita-CA-92688/25676880_zpid/,False,False,,25676880,$688K,3.0,2.0,1217.0,False,False,False,"{'homeInfo': {'zpid': 25676880, 'zipcode': '92688', 'city': 'Rancho Santa Margarita', 'state': 'CA', 'latitude': 33.61673, 'longitude': -117.6131, 'price': 687500.0, 'bathrooms': 2.0, 'bedrooms': 3.0, 'livingArea': 1217.0, 'homeType': 'CONDO', 'homeStatus': 'FOR_SALE', 'daysOnZillow': -1, 'isFeatured': False, 'shouldHighlight': False, 'zestimate': 708500, 'rentZestimate': 3195, 'listing_sub_type': {'is_FSBA': True}, 'isUnmappable': False, 'isPreforeclosureAuction': False, 'homeStatusForHDP': 'FOR_SALE', 'priceForHDP': 687500.0, 'isNonOwnerOccupied': True, 'isPremierBuilder': False, 'isZillowOwned': False, 'currency': 'USD', 'country': 'USA', 'taxAssessedValue': 441675.0}}",ForSale,For Sale by Agent,False,False,,,,,,,,
,,"$749,900","{'latitude': 33.839737, 'longitude': -117.79376}",,,,https://photos.zillowstatic.com/fp/9b394c363cafd18c7ebced7e3e0e033d-p_e.jpg,True,False,,,--,,,FOR_SALE,Condo for sale,,False,/homedetails/5587-E-Stetson-Ct-53-Anaheim-CA-92807/25751572_zpid/,False,False,,25751572,$750K,2.0,2.0,1530.0,False,False,False,"{'homeInfo': {'zpid': 25751572, 'zipcode': '92807', 'city': 'Anaheim', 'state': 'CA', 'latitude': 33.839737, 'longitude': -117.79376, 'price': 749900.0, 'bathrooms': 2.0, 'bedrooms': 2.0, 'livingArea': 1530.0, 'homeType': 'CONDO', 'homeStatus': 'FOR_SALE', 'daysOnZillow': -1, 'isFeatured': False, 'shouldHighlight': False, 'zestimate': 766100, 'rentZestimate': 3243, 'listing_sub_type': {'is_FSBA': True}, 'isUnmappable': False, 'isPreforeclosureAuction': False, 'homeStatusForHDP': 'FOR_SALE', 'priceForHDP': 749900.0, 'isNonOwnerOccupied': True, 'isPremierBuilder': False, 'isZillowOwned': False, 'currency': 'USD', 'country': 'USA', 'taxAssessedValue': 540305.0, 'unit': '# 53', 'lotAreaValue': 1528.96, 'lotAreaUnit': 'sqft'}}",ForSale,For Sale by Agent,False,False,,,,,,,,
,,"$2,795,000","{'latitude': 33.640854, 'longitude': -117.901665}",,,,https://photos.zillowstatic.com/fp/e42c1447a1c5a79528e11010f4d24c7a-p_e.jpg,True,False,,,--,"{'type': 'OPEN_HOUSE', 'text': 'Open: Fri. 11am-2pm'}",,FOR_SALE,House for sale,,False,/homedetails/2072-Tustin-Ave-Newport-Beach-CA-92660/25470522_zpid/,False,False,,25470522,$2.80M,6.0,4.0,3430.0,False,False,False,"{'homeInfo': {'zpid': 25470522, 'zipcode': '92660', 'city': 'Newport Beach', 'state': 'CA', 'latitude': 33.640854, 'longitude': -117.901665, 'price': 2795000.0, 'bathrooms': 4.0, 'bedrooms': 6.0, 'livingArea': 3430.0, 'homeType': 'SINGLE_FAMILY', 'homeStatus': 'FOR_SALE', 'daysOnZillow': -1, 'isFeatured': False, 'shouldHighlight': False, 'zestimate': 2817800, 'rentZestimate': 7500, 'listing_sub_type': {'is_openHouse': True, 'is_FSBA': True}, 'openHouse': 'Fri. 11am-2pm', 'isUnmappable': False, 'isPreforeclosureAuction': False, 'homeStatusForHDP': 'FOR_SALE', 'priceForHDP': 2795000.0, 'open_house_info': {'open_house_showing': [{'open_house_start': 1654279200000, 'open_house_end': 1654290000000}, {'open_house_start': 1654372800000, 'open_house_end': 1654383600000}, {'open_house_start': 1654459200000, 'open_house_end': 1654470000000}]}, 'isNonOwnerOccupied': True, 'isPremierBuilder': False, 'isZillowOwned': False, 'currency': 'USD', 'country': 'USA', 'taxAssessedValue': 1502966.0, 'lotAreaValue': 7200.0, 'lotAreaUnit': 'sqft'}}",ForSale,For Sale by Agent,False,False,,,,,,,,
,,"$1,699,000","{'latitude': 33.68726, 'longitude': -117.660675}",,,,https://photos.zillowstatic.com/fp/d7adec4ea8df6788f90b5628ee06cf48-p_e.jpg,True,False,,,--,"{'type': 'OPEN_HOUSE', 'text': 'Open: Thu. 5-6:30pm'}",,FOR_SALE,House for sale,,False,/homedetails/14-Santa-Maria-Foothill-Ranch-CA-92610/25522720_zpid/,False,False,,25522720,$1.70M,4.0,4.0,3293.0,False,False,False,"{'homeInfo': {'zpid': 25522720, 'zipcode': '92610', 'city': 'Foothill Ranch', 'state': 'CA', 'latitude': 33.68726, 'longitude': -117.660675, 'price': 1699000.0, 'bathrooms': 4.0, 'bedrooms': 4.0, 'livingArea': 3293.0, 'homeType': 'SINGLE_FAMILY', 'homeStatus': 'FOR_SALE', 'daysOnZillow': -1, 'isFeatured': False, 'shouldHighlight': False, 'zestimate': 1683400, 'rentZestimate': 5570, 'listing_sub_type': {'is_openHouse': True, 'is_FSBA': True}, 'openHouse': 'Thu. 5-6:30pm', 'isUnmappable': False, 'isPreforeclosureAuction': False, 'homeStatusForHDP': 'FOR_SALE', 'priceForHDP': 1699000.0, 'open_house_info': {'open_house_showing': [{'open_house_start': 1654214400000, 'open_house_end': 1654219800000}, {'open_house_start': 1654369200000, 'open_house_end': 1654383600000}]}, 'isNonOwnerOccupied': True, 'isPremierBuilder': False, 'isZillowOwned': False, 'currency': 'USD', 'country': 'USA', 'taxAssessedValue': 855251.0, 'lotAreaValue': 5400.0, 'lotAreaUnit': 'sqft'}}",ForSale,For Sale by Agent,False,False,,,,,,,,
,,"$1,300,000","{'latitude': 33.676796, 'longitude': -117.8081}",,,,https://photos.zillowstatic.com/fp/934eaaa8a48a8effb415b1916e5a6f16-p_e.jpg,True,False,,,--,"{'type': 'OPEN_HOUSE', 'text': 'Open: Sat. 1-4pm'}",,FOR_SALE,House for sale,,False,/homedetails/18-Wayfarer-Irvine-CA-92614/25490056_zpid/,False,False,,25490056,$1.30M,3.0,3.0,1571.0,False,False,False,"{'homeInfo': {'zpid': 25490056, 'zipcode': '92614', 'city': 'Irvine', 'state': 'CA', 'latitude': 33.676796, 'longitude': -117.8081, 'price': 1300000.0, 'bathrooms': 3.0, 'bedrooms': 3.0, 'livingArea': 1571.0, 'homeType': 'SINGLE_FAMILY', 'homeStatus': 'FOR_SALE', 'daysOnZillow': -1, 'isFeatured': False, 'shouldHighlight': False, 'zestimate': 1230800, 'rentZestimate': 3580, 'listing_sub_type': {'is_openHouse': True, 'is_FSBA': True}, 'openHouse': 'Sat. 1-4pm', 'isUnmappable': False, 'isPreforeclosureAuction': False, 'homeStatusForHDP': 'FOR_SALE', 'priceForHDP': 1300000.0, 'open_house_info': {'open_house_showing': [{'open_house_start': 1654372800000, 'open_house_end': 1654383600000}, {'open_house_start': 1654459200000, 'open_house_end': 1654470000000}]}, 'isNonOwnerOccupied': True, 'isPremierBuilder': False, 'isZillowOwned': False, 'currency': 'USD', 'country': 'USA', 'taxAssessedValue': 490349.0, 'lotAreaValue': 3024.0, 'lotAreaUnit': 'sqft'}}",ForSale,For Sale by Agent,False,False,,,,,,,,
,,"$699,000","{'latitude': 33.60232, 'longitude': -117.72096}",,,,https://photos.zillowstatic.com/fp/31ed54e34fd8c0e6c2f7186c74dbf068-p_e.jpg,True,False,,,--,,,FOR_SALE,House for sale,,False,/homedetails/24776-Via-San-Marco-Aliso-Viejo-CA-92656/25542203_zpid/,False,False,,25542203,$699K,3.0,2.0,1240.0,False,False,False,"{'homeInfo': {'zpid': 25542203, 'zipcode': '92656', 'city': 'Aliso Viejo', 'state': 'CA', 'latitude': 33.60232, 'longitude': -117.72096, 'price': 699000.0, 'bathrooms': 2.0, 'bedrooms': 3.0, 'livingArea': 1240.0, 'homeType': 'SINGLE_FAMILY', 'homeStatus': 'FOR_SALE', 'daysOnZillow': -1, 'isFeatured': False, 'shouldHighlight': False, 'zestimate': 733100, 'rentZestimate': 3200, 'listing_sub_type': {'is_FSBA': True}, 'isUnmappable': False, 'isPreforeclosureAuction': False, 'homeStatusForHDP': 'FOR_SALE', 'priceForHDP': 699000.0, 'isNonOwnerOccupied': True, 'isPremierBuilder': False, 'isZillowOwned': False, 'currency': 'USD', 'country': 'USA', 'taxAssessedValue': 169631.0, 'lotAreaValue': 2447.0, 'lotAreaUnit': 'sqft'}}",ForSale,For Sale by Agent,False,False,,,,,,,,
,,"$1,658,000","{'latitude': 33.562668, 'longitude': -117.70187}",,,,https://photos.zillowstatic.com/fp/96263d31123cd2ef894cd8e667471142-p_e.jpg,True,False,,,--,"{'type': 'OPEN_HOUSE', 'text': 'Open: Sat. 1-4pm'}",,FOR_SALE,House for sale,,False,/homedetails/27536-Country-Lane-Rd-Laguna-Niguel-CA-92677/83262711_zpid/,False,False,,83262711,$1.66M,3.0,3.0,2500.0,False,False,False,"{'homeInfo': {'zpid': 83262711, 'zipcode': '92677', 'city': 'Laguna Niguel', 'state': 'CA', 'latitude': 33.562668, 'longitude': -117.70187, 'price': 1658000.0, 'bathrooms': 3.0, 'bedrooms': 3.0, 'livingArea': 2500.0, 'homeType': 'SINGLE_FAMILY', 'homeStatus': 'FOR_SALE', 'daysOnZillow': -1, 'isFeatured': False, 'shouldHighlight': False, 'zestimate': 1729700, 'rentZestimate': 5263, 'listing_sub_type': {'is_openHouse': True, 'is_FSBA': True}, 'openHouse': 'Sat. 1-4pm', 'isUnmappable': False, 'isPreforeclosureAuction': False, 'homeStatusForHDP': 'FOR_SALE', 'priceForHDP': 1658000.0, 'open_house_info': {'open_house_showing': [{'open_house_start': 1654372800000, 'open_house_end': 1654383600000}, {'open_house_start': 1654459200000, 'open_house_end': 1654470000000}]}, 'isNonOwnerOccupied': True, 'isPremierBuilder': False, 'isZillowOwned': False, 'currency': 'USD', 'country': 'USA', 'taxAssessedValue': 1056434.0, 'lotAreaValue': 5093.0, 'lotAreaUnit': 'sqft'}}",ForSale,For Sale by Agent,False,False,,,,,,,,
,,"$2,895,000","{'latitude': 33.772266, 'longitude': -117.78147}",,,,https://photos.zillowstatic.com/fp/766d96f4b3327bcc2d864fa5641cfa9d-p_e.jpg,True,False,,,--,"{'type': 'OPEN_HOUSE', 'text': 'Open: Sun. 1-4pm'}",,FOR_SALE,House for sale,,False,/homedetails/1242-Peacock-Hill-Dr-Santa-Ana-CA-92705/25511079_zpid/,False,False,,25511079,$2.90M,5.0,4.0,4200.0,False,False,False,"{'homeInfo': {'zpid': 25511079, 'zipcode': '92705', 'city': 'Santa Ana', 'state': 'CA', 'latitude': 33.772266, 'longitude': -117.78147, 'price': 2895000.0, 'datePriceChanged': 1654066800000, 'bathrooms': 4.0, 'bedrooms': 5.0, 'livingArea': 4200.0, 'homeType': 'SINGLE_FAMILY', 'homeStatus': 'FOR_SALE', 'daysOnZillow': -1, 'isFeatured': False, 'shouldHighlight': False, 'zestimate': 2859200, 'rentZestimate': 6499, 'listing_sub_type': {'is_openHouse': True, 'is_FSBA': True}, 'openHouse': 'Sun. 1-4pm', 'isUnmappable': False, 'isPreforeclosureAuction': False, 'homeStatusForHDP': 'FOR_SALE', 'priceForHDP': 2895000.0, 'open_house_info': {'open_house_showing': [{'open_house_start': 1654459200000, 'open_house_end': 1654470000000}]}, 'priceChange': 45000, 'isNonOwnerOccupied': True, 'isPremierBuilder': False, 'isZillowOwned': False, 'currency': 'USD', 'country': 'USA', 'taxAssessedValue': 726553.0, 'lotAreaValue': 0.26538108356290174, 'lotAreaUnit': 'acres'}}",ForSale,For Sale by Agent,False,False,,,,,,,,
,,"$1,799,000","{'latitude': 33.512127, 'longitude': -117.63562}",,,,https://photos.zillowstatic.com/fp/3a6c856ff14224e886b03fb6b6d0db9f-p_e.jpg,True,False,,,--,"{'type': 'OPEN_HOUSE', 'text': 'Open: Sat. 1-4pm'}",,FOR_SALE,House for sale,,False,/homedetails/31031-Paseo-Boscana-San-Juan-Capistrano-CA-92675/25576797_zpid/,False,False,,25576797,$1.80M,4.0,3.0,3206.0,False,False,False,"{'homeInfo': {'zpid': 25576797, 'zipcode': '92675', 'city': 'San Juan Capistrano', 'state': 'CA', 'latitude': 33.512127, 'longitude': -117.63562, 'price': 1799000.0, 'bathrooms': 3.0, 'bedrooms': 4.0, 'livingArea': 3206.0, 'homeType': 'SINGLE_FAMILY', 'homeStatus': 'FOR_SALE', 'daysOnZillow': -1, 'isFeatured': False, 'shouldHighlight': False, 'zestimate': 2138700, 'rentZestimate': 5999, 'listing_sub_type': {'is_openHouse': True, 'is_FSBA': True}, 'openHouse': 'Sat. 1-4pm', 'isUnmappable': False, 'isPreforeclosureAuction': False, 'homeStatusForHDP': 'FOR_SALE', 'priceForHDP': 1799000.0, 'open_house_info': {'open_house_showing': [{'open_house_start': 1654372800000, 'open_house_end': 1654383600000}, {'open_house_start': 1654459200000, 'open_house_end': 1654470000000}]}, 'isNonOwnerOccupied': True, 'isPremierBuilder': False, 'isZillowOwned': False, 'currency': 'USD', 'country': 'USA', 'taxAssessedValue': 1233032.0, 'lotAreaValue': 0.26078971533516987, 'lotAreaUnit': 'acres'}}",ForSale,For Sale by Agent,False,False,,,,,,,,
,,"$449,900","{'latitude': 33.640923, 'longitude': -117.680534}",,,,https://photos.zillowstatic.com/fp/70f3dd9403b576f49c3f84b1c29dedde-p_e.jpg,True,False,,,--,"{'type': 'OPEN_HOUSE', 'text': 'Open: Sat. 12-4pm'}",,FOR_SALE,Condo for sale,,False,/homedetails/25671-Le-Parc-UNIT-93-Lake-Forest-CA-92630/25692577_zpid/,False,False,,25692577,$450K,1.0,1.0,733.0,False,False,False,"{'homeInfo': {'zpid': 25692577, 'zipcode': '92630', 'city': 'Lake Forest', 'state': 'CA', 'latitude': 33.640923, 'longitude': -117.680534, 'price': 449900.0, 'bathrooms': 1.0, 'bedrooms': 1.0, 'livingArea': 733.0, 'homeType': 'CONDO', 'homeStatus': 'FOR_SALE', 'daysOnZillow': -1, 'isFeatured': False, 'shouldHighlight': False, 'zestimate': 437600, 'rentZestimate': 2069, 'listing_sub_type': {'is_openHouse': True, 'is_FSBA': True}, 'openHouse': 'Sat. 12-4pm', 'isUnmappable': False, 'isPreforeclosureAuction': False, 'homeStatusForHDP': 'FOR_SALE', 'priceForHDP': 449900.0, 'open_house_info': {'open_house_showing': [{'open_house_start': 1654369200000, 'open_house_end': 1654383600000}, {'open_house_start': 1654455600000, 'open_house_end': 1654470000000}]}, 'isNonOwnerOccupied': True, 'isPremierBuilder': False, 'isZillowOwned': False, 'currency': 'USD', 'country': 'USA', 'taxAssessedValue': 289815.0, 'unit': 'Unit 93'}}",ForSale,For Sale by Agent,False,False,,,,,,,,
,,"$69,800,000","{'latitude': 33.582485, 'longitude': -117.827}",,,,https://photos.zillowstatic.com/fp/17d6d46bceba8968338b8443119f8dc9-p_e.jpg,True,False,,,--,,,FOR_SALE,New construction,NEW_CONSTRUCTION,False,/homedetails/6-Midsummer-Newport-Coast-CA-92657/69248575_zpid/,False,False,,69248575,$69.8M,7.0,13.0,15500.0,False,False,False,"{'homeInfo': {'zpid': 69248575, 'zipcode': '92657', 'city': 'Newport Coast', 'state': 'CA', 'latitude': 33.582485, 'longitude': -117.827, 'price': 69800000.0, 'bathrooms': 13.0, 'bedrooms': 7.0, 'livingArea': 15500.0, 'homeType': 'SINGLE_FAMILY', 'homeStatus': 'FOR_SALE', 'daysOnZillow': -1, 'isFeatured': False, 'shouldHighlight': False, 'zestimate': 32030000, 'rentZestimate': 210726, 'listing_sub_type': {'is_newHome': True}, 'isUnmappable': False, 'isPreforeclosureAuction': False, 'homeStatusForHDP': 'FOR_SALE', 'priceForHDP': 69800000.0, 'newConstructionType': 'BUILDER_SPEC', 'isNonOwnerOccupied': True, 'isPremierBuilder': False, 'isZillowOwned': False, 'currency': 'USD', 'country': 'USA', 'taxAssessedValue': 13934599.0, 'lotAreaValue': 0.6124885215794307, 'lotAreaUnit': 'acres'}}",ForSale,New Construction,False,False,,,,,,,,
,,"$615,000","{'latitude': 33.70664, 'longitude': -117.87546}",,,,https://photos.zillowstatic.com/fp/83231e737c72e1b28b3c44b64d9281a2-p_e.jpg,True,False,,,--,"{'type': 'OPEN_HOUSE', 'text': 'Open: Sat. 1-4pm'}",,FOR_SALE,Condo for sale,,False,/homedetails/3060-Bradford-Pl-86-Santa-Ana-CA-92707/25694120_zpid/,False,False,,25694120,$615K,3.0,2.0,1062.0,False,False,False,"{'homeInfo': {'zpid': 25694120, 'zipcode': '92707', 'city': 'Santa Ana', 'state': 'CA', 'latitude': 33.70664, 'longitude': -117.87546, 'price': 615000.0, 'bathrooms': 2.0, 'bedrooms': 3.0, 'livingArea': 1062.0, 'homeType': 'CONDO', 'homeStatus': 'FOR_SALE', 'daysOnZillow': -1, 'isFeatured': False, 'shouldHighlight': False, 'zestimate': 588700, 'rentZestimate': 2762, 'listing_sub_type': {'is_openHouse': True, 'is_FSBA': True}, 'openHouse': 'Sat. 1-4pm', 'isUnmappable': False, 'isPreforeclosureAuction': False, 'homeStatusForHDP': 'FOR_SALE', 'priceForHDP': 615000.0, 'open_house_info': {'open_house_showing': [{'open_house_start': 1654372800000, 'open_house_end': 1654383600000}]}, 'isNonOwnerOccupied': True, 'isPremierBuilder': False, 'isZillowOwned': False, 'currency': 'USD', 'country': 'USA', 'taxAssessedValue': 418158.0, 'unit': '# 86'}}",ForSale,For Sale by Agent,False,False,,,,,,,,
,,"$1,498,000","{'latitude': 33.613182, 'longitude': -117.67769}",,,,https://photos.zillowstatic.com/fp/521a1bfd2ebc06ff2caf2494f7f15d6a-p_e.jpg,True,False,,,--,"{'type': 'OPEN_HOUSE', 'text': 'Open: Fri. 5:30-7:30pm'}",,FOR_SALE,House for sale,,False,/homedetails/25952-Via-Del-Norte-Mission-Viejo-CA-92691/25611455_zpid/,False,False,,25611455,$1.50M,4.0,4.0,2500.0,False,False,False,"{'homeInfo': {'zpid': 25611455, 'zipcode': '92691', 'city': 'Mission Viejo', 'state': 'CA', 'latitude': 33.613182, 'longitude': -117.67769, 'price': 1498000.0, 'bathrooms': 4.0, 'bedrooms': 4.0, 'livingArea': 2500.0, 'homeType': 'SINGLE_FAMILY', 'homeStatus': 'FOR_SALE', 'daysOnZillow': -1, 'isFeatured': False, 'shouldHighlight': False, 'zestimate': 1959000, 'rentZestimate': 4800, 'listing_sub_type': {'is_openHouse': True, 'is_FSBA': True}, 'openHouse': 'Fri. 5:30-7:30pm', 'isUnmappable': False, 'isPreforeclosureAuction': False, 'homeStatusForHDP': 'FOR_SALE', 'priceForHDP': 1498000.0, 'open_house_info': {'open_house_showing': [{'open_house_start': 1654302600000, 'open_house_end': 1654309800000}, {'open_house_start': 1654372800000, 'open_house_end': 1654383600000}, {'open_house_start': 1654459200000, 'open_house_end': 1654470000000}]}, 'isNonOwnerOccupied': True, 'isPremierBuilder': False, 'isZillowOwned': False, 'currency': 'USD', 'country': 'USA', 'taxAssessedValue': 962705.0, 'lotAreaValue': 0.26721763085399447, 'lotAreaUnit': 'acres'}}",ForSale,For Sale by Agent,False,False,,,,,,,,
,,"$579,900","{'latitude': 33.707993, 'longitude': -117.87417}",,,,https://photos.zillowstatic.com/fp/4d131b14516bf974793f9eb2d44d5bba-p_e.jpg,True,False,,,--,,,FOR_SALE,Townhouse for sale,,False,/homedetails/3040-Bradford-Pl-APT-B-Santa-Ana-CA-92707/25694173_zpid/,False,False,,25694173,$580K,3.0,2.0,1062.0,False,False,False,"{'homeInfo': {'zpid': 25694173, 'zipcode': '92707', 'city': 'Santa Ana', 'state': 'CA', 'latitude': 33.707993, 'longitude': -117.87417, 'price': 579900.0, 'bathrooms': 2.0, 'bedrooms': 3.0, 'livingArea': 1062.0, 'homeType': 'TOWNHOUSE', 'homeStatus': 'FOR_SALE', 'daysOnZillow': -1, 'isFeatured': False, 'shouldHighlight': False, 'zestimate': 473700, 'rentZestimate': 2799, 'listing_sub_type': {'is_FSBA': True}, 'isUnmappable': False, 'isPreforeclosureAuction': False, 'homeStatusForHDP': 'FOR_SALE', 'priceForHDP': 579900.0, 'isNonOwnerOccupied': True, 'isPremierBuilder': False, 'isZillowOwned': False, 'currency': 'USD', 'country': 'USA', 'taxAssessedValue': 369499.0, 'unit': 'Apt B'}}",ForSale,For Sale by Agent,False,False,,,,,,,,
,,"$595,000","{'latitude': 33.636147, 'longitude': -117.6779}",,,,https://photos.zillowstatic.com/fp/8cf6373d0e5469f5b68021f5cd19de4a-p_e.jpg,True,False,,,--,"{'type': 'OPEN_HOUSE', 'text': 'Open: Fri. 2-6pm'}",,FOR_SALE,Condo for sale,,False,/homedetails/25885-Trabuco-Rd-APT-72-Lake-Forest-CA-92630/25661943_zpid/,False,False,,25661943,$595K,2.0,2.0,1190.0,False,False,False,"{'homeInfo': {'zpid': 25661943, 'zipcode': '92630', 'city': 'Lake Forest', 'state': 'CA', 'latitude': 33.636147, 'longitude': -117.6779, 'price': 595000.0, 'bathrooms': 2.0, 'bedrooms': 2.0, 'livingArea': 1190.0, 'homeType': 'CONDO', 'homeStatus': 'FOR_SALE', 'daysOnZillow': -1, 'isFeatured': False, 'shouldHighlight': False, 'zestimate': 564300, 'rentZestimate': 2600, 'listing_sub_type': {'is_openHouse': True, 'is_FSBA': True}, 'openHouse': 'Fri. 2-6pm', 'isUnmappable': False, 'isPreforeclosureAuction': False, 'homeStatusForHDP': 'FOR_SALE', 'priceForHDP': 595000.0, 'open_house_info': {'open_house_showing': [{'open_house_start': 1654290000000, 'open_house_end': 1654304400000}]}, 'isNonOwnerOccupied': True, 'isPremierBuilder': False, 'isZillowOwned': False, 'currency': 'USD', 'country': 'USA', 'taxAssessedValue': 342013.0, 'unit': 'Apt 72'}}",ForSale,For Sale by Agent,False,False,,,,,,,,
